Date,Open,High,Low,Close,Adj Close,Volume
2024-02-02,10087.599609,10132.799805,10033.700195,10062.500000,10062.500000,161360600
2024-02-05,10047.400391,10083.099609,9928.599609,9941.299805,9941.299805,187035600
2024-02-06,9988.200195,10013.599609,9941.599609,10003.000000,10003.000000,148017600
2024-02-07,9978.900391,9985.900391,9886.500000,9920.200195,9920.200195,154163400
2024-02-08,9913.099609,9952.400391,9899.400391,9905.400391,9905.400391,110769400
2024-02-09,9906.000000,9921.400391,9857.400391,9896.599609,9896.599609,153135700
2024-02-12,9938.500000,9987.000000,9929.299805,9984.700195,9984.700195,95624200
2024-02-13,9987.799805,10004.099609,9908.200195,9925.400391,9925.400391,130998800
2024-02-14,9922.599609,9991.500000,9913.299805,9916.599609,9916.599609,119508700
2024-02-15,9955.000000,9963.900391,9861.200195,9927.299805,9927.299805,113529500
2024-02-16,9975.200195,9978.400391,9841.599609,9886.400391,9886.400391,126325600
2024-02-19,9884.599609,9954.799805,9878.299805,9944.799805,9944.799805,87430700
2024-02-20,9940.099609,10048.299805,9926.500000,10038.200195,10038.200195,118742600
2024-02-21,10049.799805,10127.299805,10031.500000,10107.200195,10107.200195,105194400
2024-02-22,10179.099609,10196.400391,10120.900391,10138.900391,10138.900391,155634000
2024-02-23,10123.299805,10136.700195,10064.299805,10130.599609,10130.599609,108883100
2024-02-26,10120.400391,10157.299805,10102.500000,10138.400391,10138.400391,104520800
2024-02-27,10111.400391,10125.299805,10058.400391,10113.799805,10113.799805,110771900
2024-02-28,10096.799805,10127.099609,10028.900391,10068.599609,10068.599609,128594200
2024-02-29,10054.799805,10095.700195,10001.000000,10001.299805,10001.299805,340767500
2024-03-01,10015.000000,10108.000000,10008.799805,10064.700195,10064.700195,172079700
2024-03-04,10069.599609,10084.500000,10035.599609,10069.799805,10069.799805,125103700
2024-03-05,10060.099609,10121.700195,10032.099609,10117.099609,10117.099609,132426700
2024-03-06,10116.000000,10246.200195,10105.500000,10197.200195,10197.200195,182074800
2024-03-07,10167.799805,10359.200195,10164.799805,10319.599609,10319.599609,202030200
2024-03-08,10321.200195,10366.900391,10304.200195,10305.700195,10305.700195,168061400
2024-03-11,10280.599609,10330.900391,10268.900391,10325.700195,10325.700195,149087900
2024-03-12,10357.500000,10403.200195,10342.900391,10388.900391,10388.900391,185340700
2024-03-13,10436.299805,10594.099609,10431.799805,10560.500000,10560.500000,169503900
2024-03-14,10567.400391,10606.900391,10476.500000,10490.500000,10490.500000,160547200
2024-03-15,10490.000000,10640.799805,10489.700195,10597.900391,10597.900391,487575600
2024-03-18,10597.099609,10657.000000,10576.599609,10596.700195,10596.700195,145580000
2024-03-19,10604.599609,10711.599609,10589.799805,10701.400391,10701.400391,138362500
2024-03-20,10699.900391,10752.500000,10680.299805,10752.500000,10752.500000,142721700
2024-03-21,10820.799805,10931.700195,10817.900391,10867.500000,10867.500000,186540700
2024-03-22,10856.900391,10963.900391,10846.700195,10943.200195,10943.200195,170404400
2024-03-25,10918.000000,10986.000000,10911.500000,10952.200195,10952.200195,131499600
2024-03-26,10965.299805,11008.500000,10950.200195,10991.500000,10991.500000,139644100
2024-03-27,11007.500000,11140.099609,11000.799805,11111.299805,11111.299805,181418900
2024-03-28,11075.700195,11105.599609,11057.400391,11074.599609,11074.599609,182530200
2024-04-02,11034.599609,11095.500000,10953.900391,10975.599609,10975.599609,157049099
