Date,Open,High,Low,Close,Adj Close,Volume
2016-08-25,136500.0,137000.0,131000.0,131500.0,101973.8046875,2280273
2016-09-01,132500.0,140500.0,132000.0,139000.0,107789.78125,3386822
2016-09-08,138000.0,140500.0,137500.0,138500.0,107402.0703125,1439182
2016-09-15,138500.0,139500.0,136000.0,138000.0,107014.3203125,1878875
2016-09-22,139500.0,142000.0,138000.0,139500.0,108177.5390625,2479503
2016-09-29,138500.0,141000.0,135000.0,139000.0,107789.78125,2146708
2016-10-06,138500.0,139000.0,131000.0,134000.0,103912.4609375,2354989
2016-10-13,133500.0,136500.0,131500.0,132000.0,102361.53125,2181621
2016-10-20,132500.0,139500.0,132000.0,138000.0,107014.3203125,2550904
2016-10-27,138000.0,141500.0,136000.0,136500.0,105851.1328125,2717113
2016-11-03,136500.0,140000.0,129000.0,129000.0,100035.1328125,3383463
2016-11-10,130000.0,134000.0,129500.0,132000.0,102361.53125,1954465
2016-11-17,131500.0,136000.0,129500.0,135000.0,104687.921875,1675546
2016-11-24,135500.0,136000.0,132000.0,132000.0,102361.53125,2415719
2016-12-01,134000.0,142000.0,133000.0,142000.0,110116.1953125,2191324
2016-12-08,142000.0,148000.0,141000.0,142000.0,110116.1953125,1856549
2016-12-15,141000.0,144500.0,139000.0,142000.0,110116.1953125,1861672
2016-12-22,143000.0,146000.0,141500.0,146000.0,113218.0546875,1659785
2016-12-29,146000.0,155000.0,145500.0,153500.0,121557.765625,2262530
2017-01-05,152000.0,153000.0,147500.0,148000.0,117202.2734375,2212410
2017-01-12,149000.0,155500.0,148500.0,152000.0,120369.875,1747485
2017-01-19,150500.0,153500.0,139500.0,142500.0,112846.7734375,2634328
2017-01-26,142500.0,142500.0,135500.0,136000.0,107699.3671875,1631493
2017-02-02,136500.0,141000.0,136000.0,140000.0,110867.0,2071407
2017-02-09,141000.0,151500.0,139000.0,150500.0,119182.0078125,2619851
2017-02-16,149500.0,151500.0,145000.0,146000.0,115618.421875,2263309
2017-02-23,147000.0,150500.0,146500.0,148500.0,117598.203125,1569224
2017-03-02,147000.0,148000.0,140000.0,145000.0,114826.53125,2650566
2017-03-09,145000.0,152500.0,143500.0,151500.0,119973.921875,2095288
2017-03-16,152500.0,171000.0,150000.0,165000.0,130664.6875,5120576
2017-03-23,164000.0,167000.0,155500.0,158500.0,125517.265625,2840560
2017-03-30,159500.0,160500.0,147000.0,148000.0,117202.2734375,3062277
2017-04-06,148000.0,149500.0,141000.0,142500.0,112846.7734375,2652694
2017-04-13,141500.0,144500.0,136500.0,141500.0,112054.859375,2968760
2017-04-20,142000.0,152000.0,139500.0,147000.0,116410.359375,3701284
2017-04-27,144000.0,153000.0,142500.0,152000.0,120369.875,2129053
2017-05-04,152000.0,160500.0,150500.0,157500.0,124725.359375,2341131
2017-05-11,156000.0,166500.0,152000.0,165000.0,130664.6875,2965581
2017-05-18,167000.0,173000.0,160000.0,165000.0,130664.6875,4722360
2017-05-25,165500.0,166500.0,161000.0,165500.0,131060.59375,2293895
2017-06-01,164500.0,165500.0,157000.0,160000.0,126705.125,2236755
2017-06-08,160000.0,170000.0,158000.0,163000.0,129080.8515625,2590232
2017-06-15,163500.0,169000.0,160000.0,161500.0,127893.0,1978514
2017-06-22,162000.0,166000.0,159000.0,161000.0,127497.03125,1700311
2017-06-29,159500.0,164000.0,155000.0,155500.0,123916.0390625,2091895
2017-07-06,153500.0,154500.0,146500.0,149000.0,118736.2578125,3457020
2017-07-13,150000.0,154500.0,145000.0,148000.0,117939.375,2773263
2017-07-20,148000.0,150000.0,144500.0,146500.0,116744.046875,3183483
2017-07-27,146500.0,150000.0,144500.0,148500.0,118337.8125,3250428
2017-08-03,148000.0,151000.0,143500.0,145000.0,115548.71875,2423643
2017-08-10,143500.0,146000.0,141000.0,144000.0,114751.828125,1595496
2017-08-17,144000.0,150000.0,143500.0,143500.0,114353.40625,1967750
2017-08-24,143500.0,146000.0,138500.0,140500.0,111962.71875,2612014
2017-08-31,141000.0,143500.0,133500.0,138000.0,109970.5078125,2639634
2017-09-07,138000.0,138500.0,133000.0,137000.0,109173.6171875,2998796
2017-09-14,135500.0,143000.0,134000.0,141500.0,112759.5859375,2499897
2017-09-21,141000.0,149000.0,140000.0,147000.0,117142.5,1905635
2017-09-28,148500.0,151000.0,147500.0,150500.0,119931.6015625,808779
2017-10-05,150500.0,156500.0,147500.0,156500.0,124712.921875,2456363
2017-10-12,155000.0,155500.0,147000.0,151500.0,120728.4921875,2846068
2017-10-19,151500.0,160000.0,146500.0,159500.0,127103.5625,3353158
2017-10-26,159500.0,162000.0,154500.0,160000.0,127502.015625,3176958
2017-11-02,161000.0,164000.0,153000.0,155500.0,123916.0390625,2640038
2017-11-09,154000.0,163000.0,153500.0,159500.0,127103.5625,2452416
2017-11-16,158000.0,159000.0,154000.0,157000.0,125111.3671875,1791924
2017-11-23,156000.0,166500.0,155000.0,164500.0,131088.03125,3041729
2017-11-30,164500.0,165500.0,157500.0,161500.0,128697.3359375,1992951
2017-12-07,159500.0,161000.0,148000.0,150500.0,119931.6015625,3690753
2017-12-14,151500.0,155500.0,150000.0,150000.0,119533.1484375,1413998
2017-12-21,151000.0,157000.0,150000.0,156000.0,124314.484375,1427834
2017-12-28,156000.0,156000.0,146000.0,146500.0,119063.46875,2114195
2018-01-04,146000.0,158000.0,145500.0,155000.0,125971.6015625,2682729
2018-01-11,153500.0,159000.0,151000.0,155000.0,125971.6015625,1868592
2018-01-18,155000.0,167500.0,154000.0,158500.0,128816.109375,3377348
2018-01-25,155000.0,162000.0,149000.0,160500.0,130441.5390625,3426095
2018-02-01,161000.0,164000.0,153500.0,161000.0,130847.921875,3610333
2018-02-08,156500.0,158500.0,152000.0,154500.0,125565.203125,2070406
2018-02-15,154500.0,161000.0,152500.0,157000.0,127597.0234375,1360621
2018-02-22,158500.0,163000.0,157500.0,161500.0,131254.25,1559573
2018-03-01,158000.0,159000.0,152000.0,154500.0,125565.203125,2464562
2018-03-08,153500.0,159000.0,152000.0,157500.0,128003.359375,2234618
2018-03-15,158000.0,159500.0,150000.0,152500.0,123939.78125,2019901
2018-03-22,151000.0,155000.0,142500.0,143500.0,116625.328125,4166623
2018-03-29,144000.0,159500.0,142500.0,154000.0,125158.8515625,4956269
2018-04-05,155000.0,155500.0,149000.0,152000.0,123533.4453125,1694978
2018-04-12,151500.0,159500.0,149500.0,158000.0,128409.7421875,2251311
2018-04-19,157000.0,165500.0,154500.0,156500.0,127190.6640625,2604743
2018-04-26,155000.0,163000.0,154000.0,160000.0,130035.171875,1941219
2018-05-03,158000.0,161000.0,150500.0,152000.0,123533.4453125,2305791
2018-05-10,152000.0,154500.0,146000.0,149500.0,121501.6328125,2267699
2018-05-17,148500.0,151000.0,139000.0,140000.0,113780.78125,3112936
2018-05-24,139500.0,141000.0,136000.0,139000.0,112968.0390625,3151654
2018-05-31,138500.0,144000.0,137500.0,142500.0,115812.5859375,2184975
2018-06-07,142000.0,142500.0,135000.0,135000.0,109717.1796875,2503311
2018-06-14,136000.0,136500.0,127000.0,127000.0,103215.4375,3245379
2018-06-21,126000.0,131000.0,123000.0,125000.0,101589.9921875,4020946
2018-06-28,124500.0,126000.0,118000.0,121500.0,99526.0546875,2837414
2018-07-05,122500.0,126000.0,120500.0,123000.0,100754.7890625,2287245
2018-07-12,123500.0,129000.0,122000.0,124000.0,101573.921875,1921866
2018-07-19,124500.0,131500.0,122500.0,130000.0,106488.78125,2393078
2018-07-26,129500.0,131500.0,124000.0,125500.0,102802.640625,1521445
2018-08-02,124000.0,129500.0,123500.0,126000.0,103212.2109375,2419409
2018-08-09,126000.0,127000.0,122000.0,126500.0,103621.7890625,1366933
2018-08-16,125500.0,128000.0,123000.0,124500.0,101983.5078125,1417362
2018-08-23,123500.0,127000.0,123000.0,123500.0,101164.3515625,1557549
2018-08-30,124000.0,136000.0,123000.0,134000.0,109765.3671875,2897495
2018-09-06,136000.0,137000.0,128000.0,128500.0,105260.0703125,2379610
2018-09-13,129500.0,131000.0,125500.0,129000.0,105669.6484375,1732675
2018-09-20,131000.0,131000.0,127500.0,130500.0,106898.359375,1231295
2018-09-27,130000.0,130500.0,122500.0,124500.0,101983.5078125,1415966
2018-10-04,126000.0,126000.0,116000.0,116000.0,95020.765625,1909232
2018-10-11,115500.0,119500.0,111500.0,116000.0,95020.765625,2966818
2018-10-18,114500.0,118500.0,102500.0,110000.0,90105.8984375,3856676
2018-10-25,110000.0,113000.0,103500.0,108500.0,88877.1875,3413287
2018-11-01,107000.0,110500.0,103500.0,105500.0,86419.7578125,3491608
2018-11-08,106000.0,110000.0,99600.0,103000.0,84371.8828125,2944198
2018-11-15,104000.0,104500.0,92500.0,92800.0,76016.6171875,4622490
2018-11-22,92800.0,103000.0,92600.0,100000.0,81914.4453125,4071612
2018-11-29,103000.0,112500.0,102500.0,110500.0,90515.46875,5768407
2018-12-06,110000.0,121500.0,108500.0,118500.0,97068.6171875,3958364
2018-12-13,119000.0,124500.0,112500.0,121500.0,99526.0546875,3550478
2018-12-20,120500.0,124000.0,117500.0,118500.0,97068.6171875,1954538
2018-12-27,118500.0,120000.0,113000.0,116500.0,97877.2734375,1572146
2019-01-03,116000.0,124000.0,116000.0,123000.0,103338.2421875,3832740
2019-01-10,123000.0,130000.0,120500.0,129500.0,108799.203125,2477299
2019-01-17,129500.0,132000.0,124500.0,130000.0,109219.265625,2860677
2019-01-24,127500.0,131000.0,125500.0,129500.0,108799.203125,2495621
2019-01-31,129500.0,130000.0,125500.0,126000.0,105858.671875,922920
2019-02-07,125500.0,129000.0,119500.0,121500.0,102078.0,2927416
2019-02-14,121000.0,122000.0,118500.0,120000.0,100817.78125,2798603
2019-02-21,119500.0,130000.0,119500.0,126500.0,106278.765625,3629117
2019-02-28,126500.0,129000.0,119500.0,125500.0,105438.59375,2756925
2019-03-07,125000.0,126000.0,117000.0,119000.0,99977.6484375,3495176
2019-03-14,119000.0,126000.0,118000.0,124500.0,104598.4609375,2202860
2019-03-21,124000.0,125500.0,118000.0,119500.0,100397.71875,1949975
2019-03-28,120000.0,125000.0,117500.0,123500.0,103758.3046875,2287727
2019-04-04,124500.0,128500.0,124000.0,128000.0,107538.9765625,2142905
2019-04-11,127000.0,137000.0,125000.0,134000.0,112579.859375,3322318
2019-04-18,135000.0,140000.0,132000.0,138000.0,115940.46875,3039997
2019-04-25,138000.0,140500.0,134500.0,138500.0,116360.5234375,2470901
2019-05-02,137500.0,138500.0,131000.0,131000.0,110059.421875,2211018
2019-05-09,131500.0,135000.0,125500.0,127500.0,107118.890625,2871705
2019-05-16,127000.0,129500.0,125000.0,127500.0,107118.890625,2875213
2019-05-23,127000.0,136500.0,126000.0,135500.0,113840.1015625,3709112
2019-05-30,134500.0,142000.0,131000.0,141000.0,118460.8984375,2771127
2019-06-06,141500.0,143500.0,137500.0,141000.0,118460.8984375,2806534
2019-06-13,140000.0,142500.0,139000.0,140500.0,118040.828125,1354647
2019-06-20,140000.0,143500.0,139500.0,140500.0,118040.828125,1456959
2019-06-27,140000.0,142500.0,134000.0,139000.0,117611.7734375,1936011
2019-07-04,139000.0,142000.0,135000.0,139000.0,117611.7734375,2750368
2019-07-11,138500.0,142000.0,132000.0,134000.0,113381.1484375,2463768
2019-07-18,135500.0,135500.0,128500.0,131500.0,111265.8125,3133024
2019-07-25,130500.0,132500.0,125000.0,125500.0,106189.0625,2137296
2019-08-01,126000.0,132500.0,123000.0,130000.0,109996.6328125,4173761
2019-08-08,131500.0,132500.0,127000.0,127500.0,107881.3125,1820318
2019-08-15,126500.0,129500.0,124000.0,124000.0,104919.859375,2087025
2019-08-22,123000.0,130500.0,123000.0,126500.0,107035.1796875,2851901
2019-08-29,127500.0,132000.0,127000.0,128000.0,108304.375,2299611
2019-09-05,128000.0,129000.0,126000.0,129000.0,109150.5078125,1974344
2019-09-12,129000.0,129500.0,125500.0,129000.0,109150.5078125,2544392
2019-09-19,128500.0,136500.0,128000.0,133000.0,112535.03125,3242544
2019-09-26,134000.0,135500.0,128000.0,128500.0,108727.4375,1615057
2019-10-03,129500.0,130500.0,125500.0,126500.0,107035.1796875,1910450
2019-10-10,127000.0,127500.0,120500.0,123000.0,104073.7421875,3245022
2019-10-17,123500.0,124500.0,120000.0,122000.0,103227.6015625,2481203
2019-10-24,122000.0,125000.0,121500.0,122000.0,103227.6015625,3187239
2019-10-31,121500.0,126000.0,121000.0,123500.0,104496.7890625,2954183
2019-11-07,124000.0,126000.0,123500.0,124500.0,105342.9375,2373395
2019-11-14,124500.0,126000.0,123000.0,124500.0,105342.9375,2920908
2019-11-21,124000.0,125500.0,122500.0,124000.0,104919.859375,4642044
2019-11-28,123500.0,124500.0,117500.0,118000.0,99843.1015625,5788200
2019-12-05,118500.0,120500.0,118000.0,120000.0,101535.34375,9408723
2019-12-12,121500.0,123500.0,119000.0,123500.0,104496.7890625,6018527
2019-12-19,124000.0,125000.0,121500.0,122500.0,103650.6796875,3618000
2019-12-26,121000.0,121500.0,118000.0,118000.0,99843.1015625,1446891
2020-01-02,118500.0,119000.0,110000.0,111500.0,96711.71875,4574292
2020-01-09,112500.0,120000.0,112000.0,118500.0,102783.3046875,4532244
2020-01-16,118500.0,131500.0,116500.0,130500.0,113191.75,6831585
2020-01-23,130500.0,133000.0,126500.0,127500.0,110589.625,4194991
2020-01-30,128500.0,133000.0,121000.0,132000.0,114492.796875,6201601
2020-02-06,130500.0,137500.0,127500.0,133000.0,115360.1796875,5026983
2020-02-13,132500.0,136000.0,129000.0,130000.0,112758.0546875,3379164
2020-02-20,128000.0,129500.0,120000.0,121000.0,104951.7265625,4175761
2020-02-27,118500.0,119000.0,112000.0,114000.0,98880.1328125,6830818
2020-03-05,113000.0,113500.0,99700.0,100000.0,86736.96875,6243975
2020-03-12,86500.0,90200.0,65100.0,65900.0,57159.6640625,15819634
2020-03-19,67500.0,90200.0,65000.0,84900.0,73639.6796875,16989262
2020-03-26,89700.0,90100.0,82100.0,86600.0,75114.2109375,10022932
2020-04-02,86600.0,97900.0,85600.0,97100.0,84221.59375,11033502
2020-04-09,97400.0,101500.0,96200.0,99100.0,85956.3359375,7070462
2020-04-16,101000.0,103500.0,89400.0,92400.0,80144.9453125,13576381
2020-04-23,91300.0,94400.0,90100.0,93600.0,81185.796875,5997141
2020-04-30,93600.0,94200.0,90700.0,92600.0,80318.4375,3130217
2020-05-07,93000.0,96500.0,90500.0,92300.0,80058.2265625,6848333
2020-05-14,92000.0,99400.0,91000.0,97200.0,84308.328125,9428131
2020-05-21,97100.0,99600.0,94000.0,97200.0,84308.328125,8034591
2020-05-28,96300.0,113000.0,96300.0,108500.0,94109.6015625,12016083
2020-06-04,108000.0,115000.0,106500.0,108500.0,94109.6015625,9027546
2020-06-11,101500.0,105000.0,97000.0,100000.0,86736.96875,7872198
2020-06-18,101000.0,103500.0,98000.0,99400.0,86216.546875,5819083
2020-06-25,100500.0,101000.0,97600.0,99000.0,85869.6015625,3974075
2020-07-02,99900.0,103500.0,98600.0,99600.0,86390.0234375,4920913
2020-07-09,99400.0,113000.0,98000.0,110000.0,95410.65625,11275123
2020-07-16,109500.0,125500.0,109500.0,124500.0,107987.53125,18766156
2020-07-23,123500.0,130500.0,120000.0,127500.0,110589.625,12346002
2020-07-30,128000.0,146000.0,123500.0,144500.0,125334.9140625,11973419
2020-08-06,145500.0,180500.0,144500.0,170000.0,147452.859375,27319853
2020-08-13,171000.0,172000.0,154000.0,155000.0,134442.3125,15726960
2020-08-20,158000.0,171000.0,152500.0,163500.0,141814.953125,14622540
2020-08-27,165500.0,182000.0,164500.0,176500.0,153090.765625,18218381
2020-09-03,167500.0,174000.0,165500.0,169000.0,146585.46875,9348422
2020-09-10,167500.0,191500.0,167500.0,184000.0,159596.015625,15113462
2020-09-17,184000.0,188500.0,170000.0,171500.0,148753.890625,15083587
2020-09-24,172500.0,180000.0,166000.0,178500.0,154825.484375,4927107
2020-10-01,178500.0,188500.0,178500.0,180500.0,156560.21875,8138888
2020-10-08,180500.0,183500.0,175000.0,176000.0,152657.03125,6901388
2020-10-15,176500.0,177500.0,156500.0,162500.0,140947.5625,14586483
2020-10-22,163500.0,178000.0,163000.0,170000.0,147452.859375,11124520
2020-10-29,169000.0,175000.0,164500.0,175000.0,151789.703125,6509606
2020-11-05,176500.0,179000.0,169500.0,174000.0,150922.328125,11656443
2020-11-12,174000.0,185500.0,173500.0,180000.0,156126.546875,12196402
2020-11-19,179000.0,184000.0,175000.0,179000.0,155259.203125,7670203
2020-11-26,179000.0,196500.0,178000.0,196500.0,170438.140625,14607543
2020-12-03,198000.0,199000.0,186000.0,191500.0,166101.296875,12918296
2020-12-10,193000.0,194500.0,186000.0,190500.0,165233.9375,6502382
2020-12-17,191000.0,191000.0,183000.0,187000.0,162198.140625,5795853
2020-12-24,187000.0,193500.0,187000.0,192000.0,166534.96875,5260015
2020-12-31,192000.0,213000.0,192000.0,206000.0,181552.3125,14001174
2021-01-07,240500.0,289000.0,225000.0,250500.0,220771.15625,51603153
2021-01-14,252000.0,277000.0,234000.0,264500.0,233109.6875,20178406
2021-01-21,261000.0,263000.0,236500.0,238500.0,210195.3125,10059463
2021-01-28,242000.0,253000.0,224500.0,248500.0,219008.5,10872687
2021-02-04,249500.0,250500.0,228500.0,245000.0,215923.875,7378196
2021-02-11,245000.0,251000.0,235500.0,235500.0,207551.328125,4226614
2021-02-18,236500.0,249000.0,235000.0,245000.0,215923.875,7591044
2021-02-25,238500.0,249000.0,232500.0,235000.0,207110.65625,7405567
2021-03-04,230500.0,237500.0,227000.0,228500.0,201382.078125,5316824
2021-03-11,231500.0,238000.0,229000.0,234000.0,206229.34375,3859188
2021-03-18,230000.0,232000.0,216000.0,218000.0,192128.1875,4956995
2021-03-25,219500.0,224500.0,211000.0,219000.0,193009.515625,5101442
2021-04-01,225500.0,238500.0,225000.0,231500.0,204026.015625,7000615
2021-04-08,231500.0,237000.0,225500.0,230500.0,203144.703125,3516144
2021-04-15,231500.0,233500.0,224000.0,226000.0,199178.78125,3889876
2021-04-22,225500.0,225500.0,217000.0,217500.0,191687.546875,4369101
2021-04-29,216000.0,225000.0,211000.0,223500.0,196975.4375,3956501
2021-05-06,223500.0,233000.0,221000.0,229500.0,202263.390625,5852587
2021-05-13,234000.0,236000.0,224000.0,224500.0,197856.78125,4457508
2021-05-20,227000.0,233000.0,220000.0,220500.0,194331.5,6276518
2021-05-27,223500.0,243000.0,223000.0,238500.0,210195.3125,7295478
2021-06-03,241500.0,247500.0,236000.0,236000.0,207991.984375,5588429
2021-06-10,237500.0,243000.0,235000.0,236500.0,208432.671875,3223491
2021-06-17,237000.0,249000.0,232000.0,242500.0,213720.59375,5496204
2021-06-24,243500.0,244500.0,236000.0,242000.0,213279.921875,3425698
2021-07-01,243500.0,243500.0,229000.0,229500.0,203106.15625,4552338
2021-07-08,227500.0,232500.0,225000.0,231500.0,204876.140625,3314406
2021-07-15,230000.0,232000.0,225000.0,228500.0,202221.171875,2959759
2021-07-22,229000.0,229000.0,221000.0,222000.0,196468.71875,4415782
2021-07-29,222000.0,225000.0,217000.0,223000.0,197353.671875,3374551
2021-08-05,224500.0,225000.0,218000.0,219000.0,193813.734375,2817275
2021-08-12,221500.0,221500.0,205000.0,206500.0,182751.28125,3580639
2021-08-19,207000.0,212500.0,200000.0,210000.0,185848.78125,3798965
2021-08-26,209000.0,218500.0,205000.0,211500.0,187176.28125,3201504
2021-09-02,213000.0,216000.0,208000.0,208500.0,184521.265625,2937007
2021-09-09,208500.0,211500.0,204000.0,208000.0,184078.78125,2879127
2021-09-16,208000.0,210000.0,204500.0,208500.0,184521.265625,1223418
2021-09-23,209500.0,210500.0,197500.0,200000.0,176998.84375,3247584
2021-09-30,198000.0,203000.0,189000.0,201000.0,177883.828125,4219036
2021-10-07,203500.0,212000.0,202000.0,209000.0,184963.765625,3846416
2021-10-14,210500.0,212000.0,205000.0,207500.0,183636.28125,2814399
2021-10-21,207000.0,215000.0,206000.0,210000.0,185848.78125,3035733
2021-10-28,211500.0,216000.0,206500.0,214000.0,189388.75,3078962
2021-11-04,216500.0,217000.0,203500.0,205000.0,181423.8125,3229536
2021-11-11,205000.0,210000.0,203000.0,205000.0,181423.8125,2585765
2021-11-18,211500.0,220000.0,207500.0,210000.0,185848.78125,4334846
2021-11-25,209500.0,210000.0,194500.0,205500.0,181866.296875,4640922
2021-12-02,205500.0,211000.0,202500.0,207000.0,183193.796875,2797753
2021-12-09,207000.0,214000.0,205500.0,209500.0,185406.265625,2714415
2021-12-16,208500.0,211500.0,204000.0,209000.0,184963.765625,2568375
2021-12-23,210500.0,217000.0,208500.0,209000.0,184963.765625,3675560
2021-12-30,209000.0,217500.0,208500.0,214000.0,192996.15625,3010582
2022-01-06,214500.0,216500.0,209000.0,210000.0,189388.75,2773893
2022-01-13,209500.0,211000.0,199500.0,202000.0,182173.9375,2688336
2022-01-20,199500.0,201000.0,185500.0,186500.0,168195.25,3419737
2022-01-27,186500.0,195500.0,186500.0,191500.0,172704.515625,837241
2022-02-03,190500.0,192000.0,182500.0,185500.0,167293.390625,2947581
2022-02-10,183000.0,186000.0,176000.0,183500.0,165489.6875,4673099
2022-02-17,181000.0,184000.0,171000.0,173000.0,156020.25,2148616
2022-02-24,175000.0,179000.0,169500.0,177500.0,160078.59375,3578234
2022-03-03,177500.0,177500.0,163500.0,168000.0,151511.015625,2167723
2022-03-10,168000.0,168000.0,163000.0,164500.0,148354.53125,1112790
2022-03-17,171500.0,177500.0,169000.0,176000.0,158725.8125,3611021
2022-03-24,176500.0,183000.0,171000.0,180500.0,162784.140625,3227126
2022-03-31,178000.0,182000.0,174500.0,178500.0,160980.4375,2826125
2022-04-07,178000.0,182000.0,175500.0,177500.0,160078.59375,3123291
2022-04-14,176500.0,184500.0,175500.0,183000.0,165038.75,2930398
2022-04-21,181500.0,191000.0,176500.0,188500.0,169998.953125,6528114
2022-04-28,187000.0,188000.0,182000.0,184000.0,165940.625,2273619
2022-05-05,181500.0,184500.0,176000.0,180500.0,162784.140625,3070020
2022-05-12,182000.0,189500.0,181000.0,182000.0,164136.890625,3086142
2022-05-19,183500.0,189000.0,182000.0,184000.0,165940.625,2247695
2022-05-26,186500.0,189500.0,184500.0,187500.0,169097.109375,2007926
2022-06-02,188500.0,189000.0,180500.0,182500.0,164587.84375,2234380
2022-06-09,181500.0,185000.0,169000.0,173000.0,156020.25,4501644
2022-06-16,168000.0,175000.0,168000.0,171000.0,154216.5625,3276527
2022-06-23,170500.0,189000.0,170500.0,180500.0,162784.140625,7037822
2022-06-30,181500.0,185000.0,172000.0,175000.0,158677.078125,4480511
2022-07-07,177500.0,185000.0,177000.0,182500.0,165477.5,3746457
2022-07-14,183000.0,193500.0,178500.0,189000.0,171371.21875,5459801
2022-07-21,191000.0,198500.0,188000.0,195000.0,176811.578125,4832253
2022-07-28,196000.0,198500.0,193500.0,196500.0,178171.6875,3472712
2022-08-04,196000.0,197500.0,191000.0,193000.0,174998.125,3759373
2022-08-11,193500.0,199500.0,184000.0,186000.0,168651.046875,3981910
2022-08-18,187000.0,193000.0,185500.0,192000.0,174091.390625,3277692
2022-08-25,192500.0,197500.0,186500.0,195500.0,177264.9375,3514426
2022-09-01,199000.0,203500.0,196000.0,200000.0,181345.203125,4499340
2022-09-08,200000.0,201500.0,196000.0,198000.0,179531.75,1983896
2022-09-15,199500.0,202500.0,192500.0,193500.0,175451.5,3460427
2022-09-22,194000.0,195500.0,177500.0,181500.0,164570.796875,5059223
2022-09-29,181000.0,184000.0,172000.0,178000.0,161397.234375,3592086
2022-10-06,176500.0,176500.0,164500.0,164500.0,149156.4375,3267115
2022-10-13,167000.0,172500.0,164000.0,168500.0,152783.359375,4413367
2022-10-20,169000.0,169500.0,160000.0,162000.0,146889.625,5007959
2022-10-27,162000.0,166500.0,160500.0,162000.0,146889.625,3953099
2022-11-03,162000.0,173000.0,161500.0,169500.0,153690.0625,4425870
2022-11-10,174500.0,179500.0,169500.0,170000.0,154143.4375,4343998
2022-11-17,170000.0,173000.0,164000.0,167500.0,151876.625,2304219
2022-11-24,168000.0,173000.0,164000.0,171500.0,155503.515625,2382346
2022-12-01,172000.0,172500.0,161000.0,162000.0,146889.625,2759669
2022-12-08,163500.0,165000.0,158000.0,162000.0,146889.625,2451695
2022-12-15,160000.0,163000.0,154500.0,158500.0,143716.09375,3205281
2022-12-22,157000.0,160000.0,150500.0,151000.0,136915.625,2471503
2022-12-29,151000.0,161500.0,151000.0,159000.0,149860.34375,2960604
2023-01-05,157500.0,168000.0,157500.0,166500.0,156929.21875,2768365
2023-01-12,167500.0,170000.0,162000.0,164000.0,154572.921875,2809686
2023-01-19,163000.0,176200.0,163000.0,175100.0,165034.859375,312402
2023-01-26,177000.0,177600.0,167000.0,169900.0,160133.765625,19909
2023-02-02,170100.0,174700.0,169500.0,172600.0,162678.578125,12587
2023-02-09,171600.0,180000.0,171100.0,179300.0,168993.453125,10485
2023-02-16,177400.0,179800.0,174000.0,176200.0,166071.640625,12627
2023-02-23,176200.0,179800.0,170200.0,178500.0,168239.4375,2001644
